171,56,874,2,214,"main@859-1073@usr.bin/at/at.c","usr.bin/at/at.c","main",859,1073
11,3,81,1,13,"parse_token@156-169@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","parse_token",156,169
14,3,74,2,14,"init_scanner@176-190@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","init_scanner",176,190
44,14,289,1,63,"token@196-259@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","token",196,259
4,2,22,1,3,"plonk@266-269@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","plonk",266,269
8,2,33,1,7,"expect@276-283@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","expect",276,283
24,6,119,2,31,"dateadd@292-323@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","dateadd",292,323
39,12,183,1,44,"plus@333-377@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","plus",333,377
48,18,259,1,65,"tod@385-450@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","tod",385,450
21,11,144,4,30,"assign_date@457-487@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","assign_date",457,487
85,42,499,1,111,"month@500-611@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","month",500,611
63,21,333,2,93,"parsetime@615-708@usr.bin/at/parsetime.c","usr.bin/at/parsetime.c","parsetime",615,708
8,1,40,1,7,"abuf_log@32-39@usr.bin/aucat/abuf.c","usr.bin/aucat/abuf.c","abuf_log",32,39
7,1,40,2,6,"abuf_init@43-49@usr.bin/aucat/abuf.c","usr.bin/aucat/abuf.c","abuf_init",43,49
12,4,61,1,13,"abuf_done@52-65@usr.bin/aucat/abuf.c","usr.bin/aucat/abuf.c","abuf_done",52,65
9,2,54,2,9,"abuf_rgetblk@71-80@usr.bin/aucat/abuf.c","usr.bin/aucat/abuf.c","abuf_rgetblk",71,80
13,5,75,2,14,"abuf_rdiscard@86-100@usr.bin/aucat/abuf.c","usr.bin/aucat/abuf.c","abuf_rdiscard",86,100
10,4,57,2,11,"abuf_wcommit@106-117@usr.bin/aucat/abuf.c","usr.bin/aucat/abuf.c","abuf_wcommit",106,117
13,3,84,2,13,"abuf_wgetblk@123-136@usr.bin/aucat/abuf.c","usr.bin/aucat/abuf.c","abuf_wgetblk",123,136
4,1,26,1,3,"le16_get@158-161@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","le16_get",158,161
5,1,33,2,4,"le16_set@164-168@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","le16_set",164,168
7,1,46,1,6,"le32_get@171-177@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","le32_get",171,177
7,1,57,2,6,"le32_set@180-186@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","le32_set",180,186
4,1,26,1,3,"be16_get@189-192@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","be16_get",189,192
5,1,33,2,4,"be16_set@195-199@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","be16_set",195,199
7,1,46,1,6,"be32_get@202-208@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","be32_get",202,208
7,1,57,2,6,"be32_set@211-217@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","be32_set",211,217
14,3,83,3,13,"afile_readhdr@220-233@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_readhdr",220,233
15,3,91,3,14,"afile_writehdr@236-250@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_writehdr",236,250
35,10,213,1,34,"afile_checkpar@253-287@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_checkpar",253,287
65,12,411,2,65,"afile_wav_readfmt@290-355@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_wav_readfmt",290,355
55,14,369,1,61,"afile_wav_readhdr@358-419@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_wav_readhdr",358,419
19,1,250,1,19,"afile_wav_writehdr@425-444@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_wav_writehdr",425,444
58,11,444,4,58,"afile_aiff_readcomm@447-505@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_aiff_readcomm",447,505
19,3,116,3,19,"afile_aiff_readdata@508-527@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_aiff_readdata",508,527
67,16,470,1,79,"afile_aiff_readhdr@530-609@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_aiff_readhdr",530,609
30,2,316,1,36,"afile_aiff_writehdr@615-651@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_aiff_writehdr",615,651
64,11,382,1,64,"afile_au_readhdr@654-718@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_au_readhdr",654,718
32,6,186,1,34,"afile_au_writehdr@724-758@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_au_writehdr",724,758
25,7,128,3,27,"afile_read@761-788@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_read",761,788
27,8,146,3,29,"afile_write@791-820@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_write",791,820
18,6,107,2,21,"afile_seek@823-844@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_seek",823,844
12,5,67,1,11,"afile_close@847-858@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_close",847,858
121,32,863,7,123,"afile_open@861-984@usr.bin/aucat/afile.c","usr.bin/aucat/afile.c","afile_open",861,984
11,4,58,1,14,"slot_log@143-157@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_log",143,157
18,4,97,1,18,"slot_flush@160-178@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_flush",160,178
20,6,105,1,22,"slot_fill@181-203@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_fill",181,203
59,12,365,10,59,"slot_new@206-265@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_new",206,265
91,23,661,1,106,"slot_init@268-374@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_init",268,374
26,8,145,2,37,"slot_start@377-414@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_start",377,414
14,6,78,1,15,"slot_stop@417-432@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_stop",417,432
21,7,124,1,23,"slot_del@435-458@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_del",435,458
11,3,67,3,11,"slot_getcnt@461-472@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_getcnt",461,472
23,4,205,5,25,"play_filt_resamp@475-500@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","play_filt_resamp",475,500
23,6,147,5,23,"play_filt_dec@503-526@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","play_filt_dec",503,526
32,6,198,2,32,"slot_mix_badd@534-566@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_mix_badd",534,566
23,5,211,5,25,"rec_filt_resamp@569-594@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","rec_filt_resamp",569,594
8,3,68,5,8,"rec_filt_enc@597-605@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","rec_filt_enc",597,605
27,6,178,3,28,"slot_sub_bcopy@612-640@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_sub_bcopy",612,640
93,26,569,4,95,"dev_open@643-738@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_open",643,738
10,4,42,1,9,"dev_close@741-750@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_close",741,750
15,4,83,1,17,"dev_master@753-770@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_master",753,770
19,5,101,2,21,"dev_slotvol@773-794@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_slotvol",773,794
16,7,90,1,18,"dev_mmcstart@800-818@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_mmcstart",800,818
15,6,74,1,17,"dev_mmcstop@824-841@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_mmcstop",824,841
31,4,181,6,31,"dev_mmcloc@847-878@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_mmcloc",847,878
62,21,336,2,62,"dev_imsg@881-943@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","dev_imsg",881,943
39,13,234,2,41,"midi_in@949-990@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","midi_in",949,990
23,9,151,3,25,"slot_list_mix@993-1018@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_list_mix",993,1018
13,4,82,3,13,"slot_list_copy@1021-1034@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_list_copy",1021,1034
14,7,107,1,14,"slot_list_iodo@1037-1051@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","slot_list_iodo",1037,1051
37,9,230,1,37,"offline@1054-1091@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","offline",1054,1091
45,10,231,1,47,"playrec_cycle@1094-1141@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","playrec_cycle",1094,1141
6,2,20,1,5,"sigint@1144-1149@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","sigint",1144,1149
87,23,513,4,90,"playrec@1152-1242@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","playrec",1152,1242
14,3,67,2,13,"opt_onoff@1245-1258@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","opt_onoff",1245,1258
11,3,56,2,11,"opt_enc@1261-1272@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","opt_enc",1261,1272
26,6,130,2,25,"opt_hdr@1275-1300@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","opt_hdr",1275,1300
21,8,130,3,21,"opt_ch@1303-1324@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","opt_ch",1303,1324
15,2,80,4,15,"opt_num@1327-1342@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","opt_num",1327,1342
11,2,55,2,11,"opt_pos@1345-1356@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","opt_pos",1345,1356
117,37,563,2,118,"main@1359-1477@usr.bin/aucat/aucat.c","usr.bin/aucat/aucat.c","main",1359,1477
23,9,177,2,23,"aparams_enctostr@115-138@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","aparams_enctostr",115,138
59,25,398,2,84,"aparams_strtoenc@146-230@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","aparams_strtoenc",146,230
8,1,42,1,7,"aparams_init@237-244@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","aparams_init",237,244
6,1,27,1,6,"aparams_log@250-256@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","aparams_log",250,256
6,6,56,1,5,"aparams_native@262-267@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","aparams_native",262,267
12,2,105,3,12,"resamp_getcnt@274-286@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","resamp_getcnt",274,286
73,12,374,5,86,"resamp_do@298-384@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","resamp_do",298,384
10,2,41,2,10,"uint_gcd@387-397@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","uint_gcd",387,397
26,6,152,4,36,"resamp_init@403-439@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","resamp_init",403,439
38,5,215,4,53,"enc_do@445-498@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","enc_do",445,498
33,5,186,3,44,"enc_sil_do@504-548@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","enc_sil_do",504,548
31,6,189,3,32,"enc_init@554-586@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","enc_init",554,586
38,5,210,4,49,"dec_do@592-641@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","dec_do",592,641
14,3,106,1,24,"f32_to_adata@648-672@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","f32_to_adata",648,672
29,5,165,4,40,"dec_do_float@678-718@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","dec_do_float",678,718
18,5,120,5,20,"dec_do_ulaw@724-744@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","dec_do_ulaw",724,744
31,6,188,3,32,"dec_init@750-782@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","dec_init",750,782
34,7,209,5,40,"cmap_add@788-828@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","cmap_add",788,828
29,5,175,5,35,"cmap_copy@834-869@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","cmap_copy",834,869
42,11,242,9,46,"cmap_init@876-922@usr.bin/aucat/dsp.c","usr.bin/aucat/dsp.c","cmap_init",876,922
12,1,40,2,12,"fp24_mul@46-58@usr.bin/aucat/dsp.h","usr.bin/aucat/dsp.h","fp24_mul",46,58
11,1,46,3,11,"fp24_muldiv@61-72@usr.bin/aucat/dsp.h","usr.bin/aucat/dsp.h","fp24_muldiv",61,72
7,2,27,1,6,"log_flush@51-57@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","log_flush",51,57
10,4,48,1,10,"log_puts@63-73@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","log_puts",63,73
17,5,111,1,17,"log_putx@79-96@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","log_putx",79,96
14,4,90,1,14,"log_putu@102-116@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","log_putu",102,116
8,2,30,1,7,"log_puti@122-129@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","log_puti",122,129
6,1,27,1,5,"panic@135-140@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","panic",135,140
12,2,48,1,12,"xmalloc@146-158@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","xmalloc",146,158
8,3,30,1,9,"xfree@164-173@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","xfree",164,173
9,1,43,1,9,"xstrdup@179-188@usr.bin/aucat/utils.c","usr.bin/aucat/utils.c","xstrdup",179,188
49,26,357,2,61,"strtoenc@75-136@usr.bin/audioctl/audioctl.c","usr.bin/audioctl/audioctl.c","strtoenc",75,136
34,15,219,2,34,"print_val@139-173@usr.bin/audioctl/audioctl.c","usr.bin/audioctl/audioctl.c","print_val",139,173
14,5,97,3,14,"parse_val@176-190@usr.bin/audioctl/audioctl.c","usr.bin/audioctl/audioctl.c","parse_val",176,190
90,28,581,2,91,"main@193-284@usr.bin/audioctl/audioctl.c","usr.bin/audioctl/audioctl.c","main",193,284
39,11,278,2,40,"makedfa@80-120@usr.bin/awk/b.c","usr.bin/awk/b.c","makedfa",80,120
24,4,253,2,28,"mkdfa@122-150@usr.bin/awk/b.c","usr.bin/awk/b.c","mkdfa",122,150
29,8,298,2,30,"makeinit@152-182@usr.bin/awk/b.c","usr.bin/awk/b.c","makeinit",152,182
24,3,110,1,23,"penter@184-207@usr.bin/awk/b.c","usr.bin/awk/b.c","penter",184,207
22,3,85,1,21,"freetr@209-230@usr.bin/awk/b.c","usr.bin/awk/b.c","freetr",209,230
16,8,136,1,16,"hexstr@235-251@usr.bin/awk/b.c","usr.bin/awk/b.c","hexstr",235,251
30,11,177,1,32,"quoted@255-287@usr.bin/awk/b.c","usr.bin/awk/b.c","quoted",255,287
44,13,335,1,44,"cclenter@289-333@usr.bin/awk/b.c","usr.bin/awk/b.c","cclenter",289,333
4,1,16,1,3,"overflo@335-338@usr.bin/awk/b.c","usr.bin/awk/b.c","overflo",335,338
42,10,291,2,42,"cfoll@340-382@usr.bin/awk/b.c","usr.bin/awk/b.c","cfoll",340,382
45,19,306,1,46,"first@384-430@usr.bin/awk/b.c","usr.bin/awk/b.c","first",384,430
27,9,113,1,29,"follow@432-461@usr.bin/awk/b.c","usr.bin/awk/b.c","follow",432,461
8,3,45,2,8,"member@463-471@usr.bin/awk/b.c","usr.bin/awk/b.c","member",463,471
17,6,126,2,18,"match@473-491@usr.bin/awk/b.c","usr.bin/awk/b.c","match",473,491
55,15,404,2,57,"pmatch@493-550@usr.bin/awk/b.c","usr.bin/awk/b.c","pmatch",493,550
54,15,394,2,56,"nematch@552-608@usr.bin/awk/b.c","usr.bin/awk/b.c","nematch",552,608
14,3,84,1,16,"reparse@610-626@usr.bin/awk/b.c","usr.bin/awk/b.c","reparse",610,626
4,1,19,1,3,"regexp@628-631@usr.bin/awk/b.c","usr.bin/awk/b.c","regexp",628,631
49,12,343,1,49,"primary@633-682@usr.bin/awk/b.c","usr.bin/awk/b.c","primary",633,682
8,9,60,1,7,"concat@684-691@usr.bin/awk/b.c","usr.bin/awk/b.c","concat",684,691
8,2,47,1,7,"alt@693-700@usr.bin/awk/b.c","usr.bin/awk/b.c","alt",693,700
16,4,93,1,15,"unary@702-717@usr.bin/awk/b.c","usr.bin/awk/b.c","unary",702,717
4,2,15,1,3,"int( xisblank)@741-744@usr.bin/awk/b.c","usr.bin/awk/b.c","int( xisblank)",741,744
79,33,547,1,82,"relex@773-855@usr.bin/awk/b.c","usr.bin/awk/b.c","relex",773,855
82,40,764,3,89,"cgoto@857-946@usr.bin/awk/b.c","usr.bin/awk/b.c","cgoto",857,946
15,6,125,1,15,"freefa@949-964@usr.bin/awk/b.c","usr.bin/awk/b.c","freefa",949,964
6,1,21,1,5,"peek@105-110@usr.bin/awk/lex.c","usr.bin/awk/lex.c","peek",105,110
59,22,380,2,61,"gettok@112-173@usr.bin/awk/lex.c","usr.bin/awk/lex.c","gettok",112,173
178,68,1091,1,185,"yylex@181-366@usr.bin/awk/lex.c","usr.bin/awk/lex.c","yylex",181,366
74,38,540,1,77,"string@368-445@usr.bin/awk/lex.c","usr.bin/awk/lex.c","string",368,445
16,4,99,3,16,"binsearch@448-464@usr.bin/awk/lex.c","usr.bin/awk/lex.c","binsearch",448,464
41,13,255,1,42,"word@466-508@usr.bin/awk/lex.c","usr.bin/awk/lex.c","word",466,508
4,1,10,1,3,"startreg@510-513@usr.bin/awk/lex.c","usr.bin/awk/lex.c","startreg",510,513
34,11,230,1,34,"regexpr@515-549@usr.bin/awk/lex.c","usr.bin/awk/lex.c","regexpr",515,549
19,7,102,1,19,"input@559-578@usr.bin/awk/lex.c","usr.bin/awk/lex.c","input",559,578
10,4,58,1,9,"unput@580-589@usr.bin/awk/lex.c","usr.bin/awk/lex.c","unput",580,589
6,2,38,1,6,"unputstr@591-597@usr.bin/awk/lex.c","usr.bin/awk/lex.c","unputstr",591,597
13,5,132,1,12,"recinit@60-72@usr.bin/awk/lib.c","usr.bin/awk/lib.c","recinit",60,72
13,3,100,2,13,"makefields@74-87@usr.bin/awk/lib.c","usr.bin/awk/lib.c","makefields",74,87
19,5,90,1,19,"initgetrec@89-108@usr.bin/awk/lib.c","usr.bin/awk/lib.c","initgetrec",89,108
67,18,430,3,68,"getrec@112-180@usr.bin/awk/lib.c","usr.bin/awk/lib.c","getrec",112,180
7,3,28,1,6,"nextfile@182-188@usr.bin/awk/lib.c","usr.bin/awk/lib.c","nextfile",182,188
39,21,353,3,40,"readrec@190-230@usr.bin/awk/lib.c","usr.bin/awk/lib.c","readrec",190,230
13,2,89,1,13,"getargv@232-245@usr.bin/awk/lib.c","usr.bin/awk/lib.c","getargv",232,245
16,3,109,1,16,"setclvar@247-263@usr.bin/awk/lib.c","usr.bin/awk/lib.c","setclvar",247,263
95,36,687,1,102,"fldbld@266-368@usr.bin/awk/lib.c","usr.bin/awk/lib.c","fldbld",266,368
12,3,69,2,12,"cleanfld@370-382@usr.bin/awk/lib.c","usr.bin/awk/lib.c","cleanfld",370,382
8,2,41,1,7,"newfld@384-391@usr.bin/awk/lib.c","usr.bin/awk/lib.c","newfld",384,391
8,3,39,1,7,"fieldadr@393-400@usr.bin/awk/lib.c","usr.bin/awk/lib.c","fieldadr",393,400
16,4,104,1,16,"growfldtab@402-418@usr.bin/awk/lib.c","usr.bin/awk/lib.c","growfldtab",402,418
43,8,296,2,45,"refldbld@420-465@usr.bin/awk/lib.c","usr.bin/awk/lib.c","refldbld",420,465
32,10,304,1,34,"recbld@467-501@usr.bin/awk/lib.c","usr.bin/awk/lib.c","recbld",467,501
4,1,16,1,3,"yyerror@505-508@usr.bin/awk/lib.c","usr.bin/awk/lib.c","yyerror",505,508
20,5,129,2,20,"SYNTAX@510-530@usr.bin/awk/lib.c","usr.bin/awk/lib.c","SYNTAX",510,530
31,12,268,1,33,"fpecatch@532-565@usr.bin/awk/lib.c","usr.bin/awk/lib.c","fpecatch",532,565
12,4,70,1,12,"bracecheck@569-581@usr.bin/awk/lib.c","usr.bin/awk/lib.c","bracecheck",569,581
11,5,83,3,10,"bcheck2@583-593@usr.bin/awk/lib.c","usr.bin/awk/lib.c","bcheck2",583,593
14,2,73,2,14,"FATAL@595-609@usr.bin/awk/lib.c","usr.bin/awk/lib.c","FATAL",595,609
11,1,58,2,11,"WARNING@611-622@usr.bin/awk/lib.c","usr.bin/awk/lib.c","WARNING",611,622
19,11,147,0,19,"error@624-643@usr.bin/awk/lib.c","usr.bin/awk/lib.c","error",624,643
35,23,251,1,35,"eprint@645-680@usr.bin/awk/lib.c","usr.bin/awk/lib.c","eprint",645,680
11,7,61,1,10,"bclass@682-692@usr.bin/awk/lib.c","usr.bin/awk/lib.c","bclass",682,692
13,3,62,2,13,"errcheck@694-707@usr.bin/awk/lib.c","usr.bin/awk/lib.c","errcheck",694,707
10,8,85,1,10,"isclvar@709-719@usr.bin/awk/lib.c","usr.bin/awk/lib.c","isclvar",709,719
15,8,81,1,14,"is_number@726-740@usr.bin/awk/lib.c","usr.bin/awk/lib.c","is_number",726,740
132,42,820,2,138,"main@60-198@usr.bin/awk/main.c","usr.bin/awk/main.c","main",60,198
21,8,118,1,21,"pgetc@200-221@usr.bin/awk/main.c","usr.bin/awk/main.c","pgetc",200,221
7,2,22,1,6,"cursource@223-229@usr.bin/awk/main.c","usr.bin/awk/main.c","cursource",223,229
54,13,387,2,58,"main@114-172@usr.bin/awk/maketab.c","usr.bin/awk/maketab.c","main",114,172
10,2,65,1,10,"nodealloc@33-43@usr.bin/awk/parse.c","usr.bin/awk/parse.c","nodealloc",33,43
5,1,19,1,4,"exptostat@45-49@usr.bin/awk/parse.c","usr.bin/awk/parse.c","exptostat",45,49
8,1,42,2,8,"node1@51-59@usr.bin/awk/parse.c","usr.bin/awk/parse.c","node1",51,59
9,1,55,3,9,"node2@61-70@usr.bin/awk/parse.c","usr.bin/awk/parse.c","node2",61,70
10,1,68,4,10,"node3@72-82@usr.bin/awk/parse.c","usr.bin/awk/parse.c","node3",72,82
11,1,81,5,11,"node4@84-95@usr.bin/awk/parse.c","usr.bin/awk/parse.c","node4",84,95
7,1,35,2,7,"stat1@97-104@usr.bin/awk/parse.c","usr.bin/awk/parse.c","stat1",97,104
7,1,41,3,7,"stat2@106-113@usr.bin/awk/parse.c","usr.bin/awk/parse.c","stat2",106,113
7,1,47,4,7,"stat3@115-122@usr.bin/awk/parse.c","usr.bin/awk/parse.c","stat3",115,122
7,1,53,5,7,"stat4@124-131@usr.bin/awk/parse.c","usr.bin/awk/parse.c","stat4",124,131
7,1,35,2,7,"op1@133-140@usr.bin/awk/parse.c","usr.bin/awk/parse.c","op1",133,140
7,1,41,3,7,"op2@142-149@usr.bin/awk/parse.c","usr.bin/awk/parse.c","op2",142,149
7,1,47,4,7,"op3@151-158@usr.bin/awk/parse.c","usr.bin/awk/parse.c","op3",151,158
7,1,53,5,7,"op4@160-167@usr.bin/awk/parse.c","usr.bin/awk/parse.c","op4",160,167
9,1,51,2,9,"celltonode@169-178@usr.bin/awk/parse.c","usr.bin/awk/parse.c","celltonode",169,178
5,1,24,1,4,"rectonode@180-184@usr.bin/awk/parse.c","usr.bin/awk/parse.c","rectonode",180,184
15,4,92,1,15,"makearr@186-201@usr.bin/awk/parse.c","usr.bin/awk/parse.c","makearr",186,201
9,2,63,3,9,"pa2stat@207-216@usr.bin/awk/parse.c","usr.bin/awk/parse.c","pa2stat",207,216
14,5,76,2,14,"linkum@218-232@usr.bin/awk/parse.c","usr.bin/awk/parse.c","linkum",218,232
20,4,124,3,21,"defn@234-255@usr.bin/awk/parse.c","usr.bin/awk/parse.c","defn",234,255
10,3,75,1,10,"isarg@257-267@usr.bin/awk/parse.c","usr.bin/awk/parse.c","isarg",257,267
4,1,17,1,3,"ptoi@269-272@usr.bin/awk/parse.c","usr.bin/awk/parse.c","ptoi",269,272
4,1,17,1,3,"itonp@274-277@usr.bin/awk/parse.c","usr.bin/awk/parse.c","itonp",274,277
23,8,153,6,32,"adjbuf@99-131@usr.bin/awk/run.c","usr.bin/awk/run.c","adjbuf",99,131
6,1,21,1,5,"run@133-138@usr.bin/awk/run.c","usr.bin/awk/run.c","run",133,138
34,16,229,1,34,"execute@140-174@usr.bin/awk/run.c","usr.bin/awk/run.c","execute",140,174
32,14,195,2,32,"program@177-209@usr.bin/awk/run.c","usr.bin/awk/run.c","program",177,209
96,24,791,2,98,"call@224-322@usr.bin/awk/run.c","usr.bin/awk/run.c","call",224,322
12,2,79,1,13,"copycell@324-337@usr.bin/awk/run.c","usr.bin/awk/run.c","copycell",324,337
9,2,67,2,9,"arg@339-348@usr.bin/awk/run.c","usr.bin/awk/run.c","arg",339,348
42,12,254,2,42,"jump@350-392@usr.bin/awk/run.c","usr.bin/awk/run.c","jump",350,392
50,9,332,2,51,"awkgetline@394-445@usr.bin/awk/run.c","usr.bin/awk/run.c","awkgetline",394,445
